Ticket;Open Time;Type;Size;Item;Price;S / L;T / P;Close Time;Price;Commission;Taxes;Swap;Profit;
150256298;01.12.2022 1:01;buy stop;0.23;gbpjpy;167.407;167.166;198.431;01.12.2022 20:59;165.874;cancelled;;;;
150256305;01.12.2022 1:38;sell;0.22;usdjpy;137.651;136.890;101.747;01.12.2022 6:05;136.890;-1,54;0,00;0,00;122,30;
150256312;01.12.2022 2:58;sell;0.28;cadjpy;101.957;101.828;77.797;01.12.2022 10:20;101.828;-1,96;0,00;0,00;26,45;
150256313;01.12.2022 3:00;sell;0.23;gbpjpy;165.468;165.458;134.444;01.12.2022 6:05;165.458;-1,61;0,00;0,00;1,68;
150256317;01.12.2022 1:01;buy stop;0.22;usdjpy;139.895;139.637;175.799;01.12.2022 20:59;135.488;cancelled;;;;
150256322;01.12.2022 1:01;buy stop;0.23;gbpjpy;167.407;167.166;198.431;01.12.2022 20:59;165.876;cancelled;;;;
150256325;01.12.2022 1:38;sell;0.22;usdjpy;137.651;136.310;101.747;01.12.2022 21:00;135.484;-1,54;0,00;0,00;351,88;
150256326;01.12.2022 1:01;buy stop;0.28;cadjpy;103.467;103.261;127.627;01.12.2022 20:59;100.742;cancelled;;;;
150256330;01.12.2022 3:00;sell;0.23;gbpjpy;165.468;165.291;134.444;01.12.2022 11:02;165.291;-1,61;0,00;0,00;29,84;
150256331;01.12.2022 2:58;sell;0.28;cadjpy;101.957;101.467;77.797;01.12.2022 21:00;100.768;-1,96;0,00;0,00;245,72;
150256333;01.12.2022 1:01;buy stop;0.26;cadjpy;103.467;103.249;127.627;01.12.2022 20:59;100.747;cancelled;;;;
150256340;01.12.2022 2:58;sell;0.26;cadjpy;101.957;101.828;77.797;01.12.2022 10:20;101.828;-1,82;0,00;0,00;24,55;
150256360;01.12.2022 1:01;buy stop;0.26;cadjpy;103.467;103.249;127.627;01.12.2022 20:59;100.746;cancelled;;;;
150256366;01.12.2022 2:58;sell;0.26;cadjpy;101.957;101.467;77.797;01.12.2022 21:00;100.769;-1,82;0,00;0,00;227,99;
150256826;01.12.2022 1:03;buy stop;0.23;chfjpy;146.864;146.570;192.848;01.12.2022 20:59;144.532;cancelled;;;;
150256859;01.12.2022 2:56;sell;0.23;chfjpy;145.157;145.139;117.285;01.12.2022 6:02;145.139;-1,61;0,00;0,00;3,02;
150256915;01.12.2022 1:04;buy stop;0.23;chfjpy;146.864;146.570;192.848;01.12.2022 20:59;144.528;cancelled;;;;
150256943;01.12.2022 2:56;sell;0.23;chfjpy;145.157;144.611;117.285;01.12.2022 15:41;144.611;-1,61;0,00;0,00;92,32;
150266022;01.12.2022 16:23;buy;0.37;nzdjpy;87.024;86.872;107.728;01.12.2022 16:37;86.872;-2,59;0,00;0,00;-41,34;
150266135;01.12.2022 16:23;buy;0.37;nzdjpy;87.024;86.872;107.728;01.12.2022 16:37;86.872;-2,59;0,00;0,00;-41,34;
150310741;01.12.2022 6:34;sell;0.21;chfjpy;144.878;144.735;112.542;01.12.2022 10:08;144.735;-1,47;0,00;0,00;21,99;
150311075;01.12.2022 7:18;sell;0.20;gbpjpy;165.043;165.321;127.219;01.12.2022 11:06;165.321;-1,40;0,00;0,00;-40,75;
150311099;01.12.2022 7:17;sell;0.19;usdjpy;136.496;136.310;82.112;01.12.2022 16:04;136.310;-1,33;0,00;0,00;25,93;
150371960;01.12.2022 13:30;sell;0.20;chfjpy;144.270;144.556;102.206;01.12.2022 15:30;144.556;-1,40;0,00;0,00;-42,04;
150378421;01.12.2022 14:11;sell;0.23;cadjpy;101.389;101.239;68.141;01.12.2022 21:00;100.768;-1,61;0,00;0,00;105,42;
150397191;01.12.2022 11:02;sell stop;0.20;gbpjpy;164.509;164.803;118.141;01.12.2022 20:59;165.861;cancelled;;;;
150398630;01.12.2022 11:07;sell stop;0.20;gbpjpy;164.509;164.803;118.141;01.12.2022 20:59;165.873;cancelled;;;;
150501605;01.12.2022 15:41;sell stop;0.20;chfjpy;143.990;144.284;97.446;01.12.2022 20:59;144.520;cancelled;;;;
150502972;01.12.2022 15:43;sell stop;0.20;chfjpy;143.990;144.284;97.446;01.12.2022 20:59;144.519;cancelled;;;;
150518860;01.12.2022 17:00;sell;0.18;usdjpy;135.750;136.074;69.430;01.12.2022 17:18;136.074;-1,26;0,00;0,00;-42,86;
150558305;01.12.2022 17:00;buy stop;0.35;nzdjpy;87.090;86.920;102.770;01.12.2022 20:59;86.214;cancelled;;;;
150558401;01.12.2022 17:00;buy stop;0.35;nzdjpy;87.090;86.920;102.770;01.12.2022 20:59;86.213;cancelled;;;;
150597524;01.12.2022 18:57;sell;0.18;usdjpy;135.533;135.864;65.741;01.12.2022 21:18;135.366;-1,26;0,00;0,00;22,21;
150662507;02.12.2022 1:01;buy stop;0.24;usdjpy;138.111;137.830;184.511;02.12.2022 20:59;134.637;cancelled;;;;
150662508;02.12.2022 1:01;buy stop;0.25;gbpjpy;167.228;166.956;210.732;02.12.2022 20:59;165.227;cancelled;;;;
150662509;02.12.2022 1:01;buy stop;0.28;cadjpy;102.888;102.650;140.152;02.12.2022 20:59;99.879;cancelled;;;;
150662510;02.12.2022 1:01;buy stop;0.46;nzdjpy;87.090;86.942;102.770;02.12.2022 20:59;86.169;cancelled;;;;
150662533;02.12.2022 1:01;buy stop;0.46;nzdjpy;87.090;86.942;102.770;02.12.2022 20:59;86.169;cancelled;;;;
150662535;02.12.2022 1:01;buy stop;0.28;cadjpy;102.888;102.650;140.152;02.12.2022 20:59;99.879;cancelled;;;;
150662537;02.12.2022 1:01;buy stop;0.24;usdjpy;138.111;137.830;184.511;02.12.2022 20:59;134.637;cancelled;;;;
150662538;02.12.2022 10:47;sell;0.25;gbpjpy;164.509;164.781;121.005;02.12.2022 14:47;164.781;-1,75;0,00;0,00;-50,73;
150662548;02.12.2022 1:01;buy stop;0.27;cadjpy;101.307;101.019;130.427;02.12.2022 20:59;99.879;cancelled;;;;
150662550;02.12.2022 1:01;buy stop;0.43;nzdjpy;86.864;86.688;109.088;02.12.2022 20:59;86.169;cancelled;;;;
150662551;02.12.2022 1:01;buy stop;0.23;usdjpy;136.277;135.913;178.741;02.12.2022 20:59;134.637;cancelled;;;;
150662553;02.12.2022 1:01;buy stop;0.25;gbpjpy;167.228;166.956;210.732;02.12.2022 20:59;165.226;cancelled;;;;
150662558;02.12.2022 2:15;sell;0.27;cadjpy;100.559;100.811;62.351;02.12.2022 2:57;100.811;-1,89;0,00;0,00;-50,20;
150662560;02.12.2022 10:33;sell;0.43;nzdjpy;85.933;85.881;67.421;02.12.2022 11:50;85.881;-3,01;0,00;0,00;16,67;
150662561;02.12.2022 1:11;sell;0.23;usdjpy;135.211;135.508;88.171;02.12.2022 2:52;135.508;-1,61;0,00;0,00;-50,41;
150662562;02.12.2022 10:47;sell;0.25;gbpjpy;164.509;164.781;121.005;02.12.2022 14:47;164.781;-1,75;0,00;0,00;-50,73;
150662564;02.12.2022 1:01;buy stop;0.43;nzdjpy;86.864;86.688;109.088;02.12.2022 20:59;86.167;cancelled;;;;
150662565;02.12.2022 1:01;buy stop;0.27;cadjpy;101.307;101.019;130.427;02.12.2022 20:59;99.879;cancelled;;;;
150662566;02.12.2022 1:01;buy stop;0.23;usdjpy;136.277;135.913;178.741;02.12.2022 20:59;134.637;cancelled;;;;
150662567;02.12.2022 1:01;buy stop;0.24;gbpjpy;167.070;166.732;215.662;02.12.2022 20:59;165.227;cancelled;;;;
150662569;02.12.2022 2:15;sell;0.27;cadjpy;100.559;100.811;62.351;02.12.2022 2:57;100.811;-1,89;0,00;0,00;-50,20;
150662570;02.12.2022 10:33;sell;0.43;nzdjpy;85.933;85.874;67.421;02.12.2022 11:50;85.874;-3,01;0,00;0,00;18,93;
150662572;02.12.2022 10:47;sell;0.24;gbpjpy;164.509;164.797;121.005;02.12.2022 14:50;164.797;-1,68;0,00;0,00;-51,55;
150662575;02.12.2022 1:01;buy stop;0.24;gbpjpy;167.070;166.732;215.662;02.12.2022 20:59;165.227;cancelled;;;;
150662577;02.12.2022 10:47;sell;0.24;gbpjpy;164.509;164.797;121.005;02.12.2022 14:50;164.797;-1,68;0,00;0,00;-51,55;
150663985;02.12.2022 1:11;buy stop;0.29;chfjpy;146.098;145.864;179.826;02.12.2022 20:59;143.497;cancelled;;;;
150664200;02.12.2022 1:11;buy stop;0.29;chfjpy;146.098;145.864;179.826;02.12.2022 20:59;143.498;cancelled;;;;
150664210;02.12.2022 1:11;buy stop;0.27;chfjpy;144.900;144.611;176.964;02.12.2022 20:59;143.498;cancelled;;;;
150664230;02.12.2022 9:11;sell;0.27;chfjpy;143.990;143.672;110.086;02.12.2022 14:38;143.672;-1,89;0,00;0,00;64,06;
150664241;02.12.2022 1:11;buy stop;0.27;chfjpy;144.900;144.611;176.964;02.12.2022 20:59;143.498;cancelled;;;;
150664254;02.12.2022 9:11;sell;0.27;chfjpy;143.990;143.752;110.086;02.12.2022 15:10;143.752;-1,89;0,00;0,00;47,88;
150671058;02.12.2022 3:58;sell;0.22;usdjpy;135.042;134.243;85.298;02.12.2022 15:30;134.243;-1,54;0,00;0,00;130,94;
150676896;02.12.2022 3:58;sell;0.22;usdjpy;135.042;134.147;85.298;02.12.2022 15:04;134.147;-1,54;0,00;0,00;146,78;
150678114;02.12.2022 3:30;sell;0.26;cadjpy;100.542;99.864;63.006;02.12.2022 14:41;99.864;-1,82;0,00;0,00;131,50;
150678283;02.12.2022 3:30;sell;0.26;cadjpy;100.542;99.864;63.006;02.12.2022 15:01;99.864;-1,82;0,00;0,00;131,50;
150786630;02.12.2022 12:00;sell stop;0.37;nzdjpy;85.475;85.651;59.635;02.12.2022 20:59;86.161;cancelled;;;;
150786756;02.12.2022 12:00;sell stop;0.37;nzdjpy;85.475;85.651;59.635;02.12.2022 20:59;86.161;cancelled;;;;
150822185;02.12.2022 14:38;sell stop;0.23;chfjpy;142.896;143.185;109.552;02.12.2022 20:59;143.488;cancelled;;;;
150822826;02.12.2022 14:41;sell stop;0.24;cadjpy;99.487;99.775;63.519;02.12.2022 20:59;99.871;cancelled;;;;
150824746;02.12.2022 14:50;sell stop;0.19;gbpjpy;164.033;164.369;112.913;02.12.2022 20:59;165.212;cancelled;;;;
150824849;02.12.2022 14:50;sell stop;0.19;gbpjpy;164.033;164.369;112.913;02.12.2022 20:59;165.212;cancelled;;;;
150828402;02.12.2022 15:01;sell stop;0.23;cadjpy;99.487;99.775;64.127;02.12.2022 20:59;99.871;cancelled;;;;
150829477;02.12.2022 15:04;sell stop;0.19;usdjpy;133.623;133.976;87.655;02.12.2022 20:59;134.636;cancelled;;;;
150831347;02.12.2022 15:10;sell stop;0.24;chfjpy;142.896;143.185;109.552;02.12.2022 20:59;143.486;cancelled;;;;
150846952;02.12.2022 15:31;sell stop;0.20;usdjpy;133.623;133.976;87.655;02.12.2022 20:59;134.636;cancelled;;;;
151072252;05.12.2022 7:50;buy;0.24;gbpjpy;165.980;165.682;197.132;05.12.2022 10:14;165.682;-1,68;0,00;0,00;-52,97;
151072253;05.12.2022 5:07;buy;0.43;nzdjpy;86.429;86.490;101.693;05.12.2022 10:03;86.490;-3,01;0,00;0,00;19,43;
151072254;05.12.2022 17:00;buy;0.22;usdjpy;135.982;136.209;173.726;05.12.2022 21:00;136.671;-1,54;0,00;0,00;110,91;
151072302;05.12.2022 1:01;sell stop;0.43;nzdjpy;85.475;85.637;70.211;05.12.2022 20:59;86.332;cancelled;;;;
151072311;05.12.2022 17:00;buy;0.22;usdjpy;135.982;136.045;173.726;05.12.2022 21:00;136.670;-1,54;0,00;0,00;110,75;
151072312;05.12.2022 1:01;sell stop;0.24;gbpjpy;164.033;164.331;132.881;05.12.2022 20:59;166.489;cancelled;;;;
151072340;05.12.2022 5:07;buy;0.43;nzdjpy;86.429;86.534;101.693;05.12.2022 16:55;86.534;-3,01;0,00;0,00;33,25;
151072341;05.12.2022 17:00;buy;0.21;usdjpy;135.982;136.209;173.726;05.12.2022 21:00;136.672;-1,47;0,00;0,00;106,02;
151072342;05.12.2022 7:50;buy;0.24;gbpjpy;165.980;165.682;197.132;05.12.2022 10:14;165.682;-1,68;0,00;0,00;-52,97;
151072355;05.12.2022 1:01;sell stop;0.21;usdjpy;134.135;134.537;94.407;05.12.2022 20:59;136.667;cancelled;;;;
151072357;05.12.2022 1:01;sell stop;0.24;gbpjpy;164.033;164.331;132.881;05.12.2022 20:59;166.495;cancelled;;;;
151072360;05.12.2022 1:01;sell stop;0.43;nzdjpy;85.475;85.637;70.211;05.12.2022 20:59;86.334;cancelled;;;;
151072363;05.12.2022 17:00;buy;0.21;usdjpy;135.982;136.045;173.726;05.12.2022 21:00;136.669;-1,47;0,00;0,00;105,56;
151072364;05.12.2022 7:50;buy;0.22;gbpjpy;165.980;165.665;197.132;05.12.2022 10:14;165.665;-1,54;0,00;0,00;-51,33;
151072365;05.12.2022 5:07;buy;0.41;nzdjpy;86.429;86.490;101.693;05.12.2022 10:03;86.490;-2,87;0,00;0,00;18,52;
151072370;05.12.2022 1:01;sell stop;0.22;gbpjpy;164.816;165.172;136.688;05.12.2022 20:59;166.495;cancelled;;;;
151072372;05.12.2022 1:01;sell stop;0.21;usdjpy;134.135;134.537;94.407;05.12.2022 20:59;136.667;cancelled;;;;
151072374;05.12.2022 1:01;sell stop;0.41;nzdjpy;85.598;85.793;66.830;05.12.2022 20:59;86.331;cancelled;;;;
151072389;05.12.2022 7:50;buy;0.22;gbpjpy;165.980;165.665;197.132;05.12.2022 10:14;165.665;-1,54;0,00;0,00;-51,33;
151072399;05.12.2022 5:07;buy;0.41;nzdjpy;86.429;86.534;101.693;05.12.2022 16:55;86.534;-2,87;0,00;0,00;31,70;
151072400;05.12.2022 1:01;sell stop;0.22;usdjpy;133.623;133.942;95.879;05.12.2022 20:59;136.667;cancelled;;;;
151072412;05.12.2022 1:01;sell stop;0.22;gbpjpy;164.816;165.172;136.688;05.12.2022 20:59;166.495;cancelled;;;;
151072416;05.12.2022 1:01;sell stop;0.22;usdjpy;133.623;133.942;95.879;05.12.2022 20:59;136.667;cancelled;;;;
151072417;05.12.2022 1:01;sell stop;0.41;nzdjpy;85.598;85.793;66.830;05.12.2022 20:59;86.331;cancelled;;;;
151072443;05.12.2022 11:35;buy;0.27;cadjpy;100.830;100.574;122.318;05.12.2022 19:10;100.574;-1,89;0,00;0,00;-50,62;
151072451;05.12.2022 11:35;buy;0.27;cadjpy;100.830;100.574;122.318;05.12.2022 19:10;100.574;-1,89;0,00;0,00;-50,62;
151072456;05.12.2022 9:57;buy;0.26;cadjpy;100.721;100.435;120.465;05.12.2022 10:08;100.435;-1,82;0,00;0,00;-55,07;
151072457;05.12.2022 1:01;sell stop;0.26;cadjpy;99.643;99.951;75.899;05.12.2022 20:59;100.615;cancelled;;;;
151072458;05.12.2022 9:57;buy;0.26;cadjpy;100.721;100.435;120.465;05.12.2022 10:08;100.435;-1,82;0,00;0,00;-55,07;
151072459;05.12.2022 1:01;sell stop;0.26;cadjpy;99.643;99.951;75.899;05.12.2022 20:59;100.615;cancelled;;;;
151072931;05.12.2022 10:27;buy;0.28;chfjpy;144.512;144.653;170.368;05.12.2022 13:08;144.653;-1,96;0,00;0,00;29,14;
151072939;05.12.2022 10:27;buy;0.28;chfjpy;144.512;144.653;170.368;05.12.2022 15:18;144.653;-1,96;0,00;0,00;29,20;
151073711;05.12.2022 1:05;sell stop;0.28;chfjpy;142.896;143.146;117.040;05.12.2022 20:59;145.048;cancelled;;;;
151073723;05.12.2022 1:05;sell stop;0.28;chfjpy;142.896;143.146;117.040;05.12.2022 20:59;145.048;cancelled;;;;
151073732;05.12.2022 9:44;buy;0.27;chfjpy;144.373;144.653;168.005;05.12.2022 13:08;144.653;-1,89;0,00;0,00;55,81;
151073743;05.12.2022 1:05;sell stop;0.27;chfjpy;143.140;143.448;113.732;05.12.2022 20:59;145.048;cancelled;;;;
151073753;05.12.2022 9:44;buy;0.27;chfjpy;144.373;144.653;168.005;05.12.2022 15:18;144.653;-1,89;0,00;0,00;55,90;
151073759;05.12.2022 1:05;sell stop;0.27;chfjpy;143.140;143.448;113.732;05.12.2022 20:59;145.047;cancelled;;;;
151078004;05.12.2022 1:42;sell stop;0.27;cadjpy;99.487;99.745;77.999;05.12.2022 20:59;100.619;cancelled;;;;
151078005;05.12.2022 1:42;sell stop;0.27;cadjpy;99.487;99.745;77.999;05.12.2022 20:59;100.616;cancelled;;;;
151170178;05.12.2022 12:41;buy;0.37;nzdjpy;86.687;86.494;106.079;05.12.2022 16:57;86.494;-2,59;0,00;0,00;-52,58;
151172490;05.12.2022 10:43;buy;0.23;cadjpy;100.751;100.773;120.975;05.12.2022 15:13;100.773;-1,61;0,00;0,00;3,74;
151172507;05.12.2022 10:43;buy;0.23;cadjpy;100.751;100.773;120.975;05.12.2022 17:20;100.773;-1,61;0,00;0,00;3,72;
151175069;05.12.2022 14:48;buy;0.19;gbpjpy;166.350;166.000;203.422;05.12.2022 21:02;166.524;-1,33;0,00;0,00;24,19;
151175184;05.12.2022 14:48;buy;0.19;gbpjpy;166.350;166.000;203.422;05.12.2022 21:02;166.524;-1,33;0,00;0,00;24,19;
151234632;05.12.2022 17:16;buy;0.22;chfjpy;144.978;144.670;178.290;05.12.2022 22:00;144.985;-1,54;0,00;0,00;1,13;
151272843;05.12.2022 15:26;buy;0.23;cadjpy;100.914;100.612;121.730;05.12.2022 18:56;100.612;-1,61;0,00;0,00;-50,87;
151274163;05.12.2022 17:16;buy;0.22;chfjpy;144.978;144.670;174.386;05.12.2022 22:00;144.986;-1,54;0,00;0,00;1,28;
151317540;05.12.2022 16:55;buy stop;0.36;nzdjpy;86.823;86.626;106.423;05.12.2022 20:59;86.341;cancelled;;;;
151318229;05.12.2022 16:57;buy stop;0.35;nzdjpy;86.823;86.626;106.423;05.12.2022 20:59;86.341;cancelled;;;;
151342665;05.12.2022 17:20;buy stop;0.23;cadjpy;101.127;100.819;124.871;05.12.2022 20:59;100.620;cancelled;;;;
151381827;05.12.2022 18:56;buy stop;0.23;cadjpy;101.127;100.819;124.871;05.12.2022 20:59;100.622;cancelled;;;;
151446203;06.12.2022 1:01;sell stop;0.26;gbpjpy;164.816;165.102;132.752;06.12.2022 20:59;166.389;cancelled;;;;
151446204;06.12.2022 4:29;buy;0.47;nzdjpy;86.823;86.665;106.423;06.12.2022 6:00;86.665;-3,29;0,00;0,00;-54,23;
151446205;06.12.2022 1:01;sell stop;0.22;usdjpy;134.135;134.469;90.519;06.12.2022 20:59;137.014;cancelled;;;;
151446244;06.12.2022 1:01;sell stop;0.22;usdjpy;134.135;134.469;90.519;06.12.2022 20:59;137.014;cancelled;;;;
151446245;06.12.2022 1:01;sell stop;0.47;nzdjpy;85.598;85.756;65.998;06.12.2022 20:59;86.461;cancelled;;;;
151446247;06.12.2022 1:01;sell stop;0.26;gbpjpy;164.816;165.102;132.752;06.12.2022 20:59;166.389;cancelled;;;;
151446265;06.12.2022 1:03;buy;0.24;gbpjpy;166.820;166.518;198.884;06.12.2022 1:59;166.518;-1,68;0,00;0,00;-53,06;
151446266;06.12.2022 4:29;buy;0.47;nzdjpy;86.823;86.665;106.423;06.12.2022 6:00;86.665;-3,29;0,00;0,00;-54,23;
151446268;06.12.2022 4:28;buy;0.21;usdjpy;136.861;136.914;180.477;06.12.2022 10:02;136.914;-1,47;0,00;0,00;8,13;
151446275;06.12.2022 1:01;sell stop;0.24;gbpjpy;166.066;166.399;143.234;06.12.2022 20:59;166.384;cancelled;;;;
151446276;06.12.2022 1:01;sell stop;0.47;nzdjpy;85.598;85.756;65.998;06.12.2022 20:59;86.461;cancelled;;;;
151446278;06.12.2022 1:01;sell stop;0.21;usdjpy;135.932;136.328;111.964;06.12.2022 20:59;137.010;cancelled;;;;
151446284;06.12.2022 1:01;sell stop;0.24;gbpjpy;166.066;166.399;143.234;06.12.2022 20:59;166.384;cancelled;;;;
151446287;06.12.2022 4:29;buy;0.44;nzdjpy;86.823;86.656;106.423;06.12.2022 6:00;86.656;-3,08;0,00;0,00;-53,67;
151446288;06.12.2022 1:01;sell stop;0.21;usdjpy;135.932;136.328;111.964;06.12.2022 20:59;137.010;cancelled;;;;
151446291;06.12.2022 1:01;sell stop;0.44;nzdjpy;86.097;86.281;71.937;06.12.2022 20:59;86.461;cancelled;;;;
151446292;06.12.2022 4:29;buy;0.44;nzdjpy;86.823;86.656;106.423;06.12.2022 6:00;86.656;-3,08;0,00;0,00;-53,67;
151446293;06.12.2022 1:01;sell stop;0.44;nzdjpy;86.097;86.281;71.937;06.12.2022 20:59;86.461;cancelled;;;;
151446622;06.12.2022 1:04;sell stop;0.30;cadjpy;99.684;99.932;76.596;06.12.2022 20:59;100.218;cancelled;;;;
151446623;06.12.2022 1:04;sell stop;0.30;cadjpy;99.684;99.932;76.596;06.12.2022 20:59;100.221;cancelled;;;;
151447212;06.12.2022 1:06;buy stop;0.28;cadjpy;101.073;100.781;120.753;06.12.2022 20:59;100.226;cancelled;;;;
151447214;06.12.2022 12:04;sell;0.28;cadjpy;100.338;100.134;87.714;06.12.2022 16:05;100.134;-1,96;0,00;0,00;41,86;
151447215;06.12.2022 1:06;buy stop;0.28;cadjpy;101.073;100.781;120.753;06.12.2022 20:59;100.226;cancelled;;;;
151447216;06.12.2022 12:04;sell;0.28;cadjpy;100.338;100.134;87.714;06.12.2022 18:05;100.134;-1,96;0,00;0,00;41,83;
151447404;06.12.2022 1:10;buy stop;0.30;cadjpy;101.127;100.879;124.215;06.12.2022 20:59;100.222;cancelled;;;;
151447423;06.12.2022 1:10;buy stop;0.30;cadjpy;101.127;100.879;124.215;06.12.2022 20:59;100.227;cancelled;;;;
151447607;06.12.2022 4:28;buy;0.21;usdjpy;136.861;136.504;180.477;06.12.2022 13:05;136.504;-1,47;0,00;0,00;-54,92;
151448306;06.12.2022 1:16;sell stop;0.27;chfjpy;143.191;143.458;109.639;06.12.2022 20:59;145.387;cancelled;;;;
151448318;06.12.2022 1:16;sell stop;0.27;chfjpy;143.191;143.458;109.639;06.12.2022 20:59;145.392;cancelled;;;;
151448324;06.12.2022 4:28;buy;0.26;chfjpy;145.288;145.005;179.656;06.12.2022 10:32;145.005;-1,82;0,00;0,00;-53,74;
151448325;06.12.2022 1:16;sell stop;0.26;chfjpy;144.568;144.867;129.400;06.12.2022 20:59;145.401;cancelled;;;;
151448326;06.12.2022 4:28;buy;0.26;chfjpy;145.288;145.005;179.656;06.12.2022 10:32;145.005;-1,82;0,00;0,00;-53,74;
151448327;06.12.2022 1:16;sell stop;0.26;chfjpy;144.568;144.867;129.400;06.12.2022 20:59;145.401;cancelled;;;;
151451280;06.12.2022 4:14;buy;0.24;gbpjpy;166.840;166.928;199.224;06.12.2022 7:52;166.928;-1,68;0,00;0,00;15,41;
151451378;06.12.2022 4:14;buy;0.24;gbpjpy;166.840;166.928;199.224;06.12.2022 10:31;166.928;-1,68;0,00;0,00;15,43;
151493556;06.12.2022 6:00;buy stop;0.38;nzdjpy;86.982;86.798;101.142;06.12.2022 20:59;86.468;cancelled;;;;
151493561;06.12.2022 6:00;buy stop;0.38;nzdjpy;86.982;86.798;101.142;06.12.2022 20:59;86.468;cancelled;;;;
151509404;06.12.2022 9:02;buy;0.22;gbpjpy;167.282;166.963;196.882;06.12.2022 10:26;166.963;-1,54;0,00;0,00;-51,28;
151540395;06.12.2022 10:02;buy stop;0.18;usdjpy;137.430;137.044;187.750;06.12.2022 20:59;137.010;cancelled;;;;
151548948;06.12.2022 10:26;buy stop;0.22;gbpjpy;167.493;167.168;198.565;06.12.2022 20:59;166.399;cancelled;;;;
151551393;06.12.2022 10:31;buy stop;0.22;gbpjpy;167.493;167.168;198.565;06.12.2022 20:59;166.396;cancelled;;;;
151552157;06.12.2022 10:32;buy stop;0.23;chfjpy;145.516;145.217;175.196;06.12.2022 20:59;145.409;cancelled;;;;
151552161;06.12.2022 10:32;buy stop;0.23;chfjpy;145.516;145.217;175.196;06.12.2022 20:59;145.409;cancelled;;;;
151602138;06.12.2022 13:05;buy stop;0.18;usdjpy;137.430;137.044;178.534;06.12.2022 20:59;137.010;cancelled;;;;
151658581;06.12.2022 16:05;sell stop;0.24;cadjpy;99.843;100.135;79.299;06.12.2022 20:59;100.221;cancelled;;;;
151721796;06.12.2022 18:05;sell stop;0.24;cadjpy;99.843;100.135;79.299;06.12.2022 20:59;100.221;cancelled;;;;
151805234;07.12.2022 1:01;buy stop;0.24;gbpjpy;167.493;167.206;189.141;07.12.2022 20:59;166.561;cancelled;;;;
151805235;07.12.2022 8:26;buy;0.45;nzdjpy;86.982;86.827;99.942;07.12.2022 18:51;86.827;-3,15;0,00;0,00;-51,07;
151805256;07.12.2022 1:01;sell stop;0.21;usdjpy;135.962;136.298;112.474;07.12.2022 20:59;136.350;cancelled;;;;
151805263;07.12.2022 1:01;buy stop;0.24;gbpjpy;167.493;167.206;189.141;07.12.2022 20:59;166.561;cancelled;;;;
151805270;07.12.2022 1:01;sell stop;0.45;nzdjpy;86.172;86.327;73.212;07.12.2022 20:59;86.721;cancelled;;;;
151805286;07.12.2022 1:01;sell stop;0.21;usdjpy;135.962;136.298;112.474;07.12.2022 20:59;136.350;cancelled;;;;
151805293;07.12.2022 1:01;buy stop;0.23;gbpjpy;167.425;167.082;190.961;07.12.2022 20:59;166.558;cancelled;;;;
151805304;07.12.2022 8:26;buy;0.45;nzdjpy;86.982;86.827;99.942;07.12.2022 18:51;86.827;-3,15;0,00;0,00;-51,07;
151805320;07.12.2022 6:52;buy;0.20;usdjpy;137.430;137.075;160.918;07.12.2022 15:20;137.075;-1,40;0,00;0,00;-51,80;
151805323;07.12.2022 1:04;sell;0.23;gbpjpy;166.084;166.388;143.540;07.12.2022 2:53;166.388;-1,61;0,00;0,00;-50,97;
151805329;07.12.2022 1:01;sell stop;0.45;nzdjpy;86.172;86.327;73.212;07.12.2022 20:59;86.721;cancelled;;;;
151805339;07.12.2022 19:24;sell;0.20;usdjpy;136.312;136.707;111.576;07.12.2022 22:00;136.315;-1,40;0,00;0,00;-0,44;
151805341;07.12.2022 1:01;buy stop;0.23;gbpjpy;167.425;167.082;190.961;07.12.2022 20:59;166.558;cancelled;;;;
151805349;07.12.2022 8:26;buy;0.42;nzdjpy;86.982;86.817;99.942;07.12.2022 19:57;86.817;-2,94;0,00;0,00;-50,82;
151805354;07.12.2022 6:52;buy;0.20;usdjpy;137.430;137.075;160.918;07.12.2022 15:20;137.075;-1,40;0,00;0,00;-51,80;
151805358;07.12.2022 1:01;sell stop;0.42;nzdjpy;86.215;86.383;73.943;07.12.2022 20:59;86.721;cancelled;;;;
151805360;07.12.2022 19:24;sell;0.20;usdjpy;136.312;136.707;111.576;07.12.2022 22:00;136.317;-1,40;0,00;0,00;-0,73;
151805363;07.12.2022 8:26;buy;0.42;nzdjpy;86.982;86.817;99.942;07.12.2022 19:57;86.817;-2,94;0,00;0,00;-50,82;
151805364;07.12.2022 1:01;sell stop;0.42;nzdjpy;86.215;86.383;73.943;07.12.2022 20:59;86.720;cancelled;;;;
151805385;07.12.2022 1:01;buy stop;0.31;cadjpy;101.042;100.816;120.226;07.12.2022 20:59;99.999;cancelled;;;;
151805389;07.12.2022 19:28;sell;0.31;cadjpy;99.843;100.069;80.659;07.12.2022 20:40;100.069;-2,17;0,00;0,00;-51,38;
151805394;07.12.2022 1:01;buy stop;0.31;cadjpy;101.042;100.816;120.226;07.12.2022 20:59;99.999;cancelled;;;;
151805398;07.12.2022 19:28;sell;0.31;cadjpy;99.843;100.069;80.659;07.12.2022 20:40;100.069;-2,17;0,00;0,00;-51,38;
151805403;07.12.2022 1:01;buy stop;0.29;cadjpy;100.929;100.672;118.305;07.12.2022 20:59;99.999;cancelled;;;;
